a,xtsne,ytsne,label
14368,-7.174098,0.38241538,2.0
32387,0.5982705,-2.2710068,5.0
53460,6.098434,-2.289465,8.0
37795,-4.6976266,-3.929274,6.0
18086,-4.3230476,-3.7374225,2.0
39878,-4.1775827,-3.963948,6.0
57280,1.0936912,6.0609527,9.0
67566,-0.45163128,4.5490904,7.0
46139,0.86198854,10.481482,7.0
49930,1.6115024,-0.67177105,8.0
34800,6.1372166,-5.568429,5.0
30938,-1.7224253,-3.7684584,5.0
38911,-3.8162684,-3.8148534,6.0
34497,-3.6319866,1.6485108,5.0
35025,4.143447,-1.0430089,5.0
15571,-7.808063,-0.50741,2.0
33821,2.1976807,-1.8104721,5.0
41431,-3.2627525,-6.1790338,6.0
23093,-1.2215257,-0.37841892,3.0
24126,5.961894,-3.8939564,3.0
66905,-3.9480808,-5.1615076,6.0
4276,1.9539349,-9.717102,0.0
65157,2.4768019,-1.1058774,5.0
9856,-3.7445295,3.534617,1.0
52749,0.8457057,2.626232,8.0
38028,-4.5799813,-7.1676297,6.0
33318,6.6240325,-5.2062683,5.0
27880,1.0441946,5.0190773,4.0
64353,6.2619796,2.5726166,4.0
51997,0.2229132,5.9548235,8.0
16998,-6.7842484,-0.6664001,2.0
25114,3.8091986,3.8004255,4.0
57639,-0.1987777,4.8670855,9.0
44365,1.3680239,6.107155,7.0
62636,-7.759222,-0.22474839,2.0
21317,6.80132,-2.3325555,3.0
36710,-4.5509286,-5.5868745,6.0
24299,6.9228888,-1.9240191,3.0
47026,-3.4400392,9.142979,7.0
63773,3.6530476,-5.5529566,3.0
35818,3.3983035,-1.9260728,5.0
32690,5.520041,-3.8204734,5.0
59717,3.9858782,5.2156415,9.0
52407,-0.14330947,0.6192226,8.0
5575,3.1176522,-9.541627,0.0
38241,-1.9185542,-2.4432688,6.0
46551,-0.33623135,8.452038,7.0
47818,5.5145235,8.655956,7.0
11006,-2.730534,2.5957732,1.0
12536,-7.3327,3.3521333,1.0
29187,7.625522,4.6660233,4.0
12034,-2.9837453,3.5098577,1.0
57201,1.0845736,6.266696,9.0
17180,-8.304878,-0.2623494,2.0
68326,-1.0851921,0.46658847,8.0
52649,5.6484103,-0.56031567,8.0
11049,-2.0541058,3.2719288,1.0
19166,6.2379093,-2.7057073,3.0
19114,2.0618267,-3.557593,3.0
37849,-4.370228,-4.347542,6.0
61235,-5.521365,3.190166,1.0
57239,5.2787404,3.398458,9.0
63467,5.8680015,-2.5039194,3.0
24823,7.0576744,4.8159447,4.0
13105,-5.1807466,4.6518183,2.0
54276,3.052104,5.393459,9.0
3126,-0.63108015,-7.9010673,0.0
28804,-1.1567105,5.752003,4.0
66741,-5.8516464,-6.175312,6.0
39012,-2.9251184,-6.9909887,6.0
23912,3.9211144,-4.7919145,3.0
40788,-3.933096,-8.701952,6.0
20716,2.1565142,-4.568175,3.0
25808,7.2169523,5.295358,4.0
37279,-5.722155,-5.1407843,6.0
45741,1.0481312,10.13595,7.0
9943,-3.0880406,2.8761427,1.0
6889,-3.8801806,2.0949996,1.0
17759,-6.378054,-0.9144284,2.0
14197,-6.158739,-1.9033931,2.0
26062,-1.0390563,7.3292923,4.0
4196,1.990339,-9.137224,0.0
60645,-0.5966287,-8.018545,0.0
38027,-2.971246,-6.8955617,6.0
1666,3.1578987,-9.006841,0.0
17325,-5.764957,-0.0928097,2.0
19145,5.282895,-3.2214882,3.0
69318,7.682148,2.9930289,9.0
66360,9.209513,3.764417,6.0
51403,0.14530931,0.78145474,8.0
20362,5.4534,-3.1493952,3.0
32528,6.6655774,-5.2481756,5.0
67021,1.2237471,8.518766,7.0
24316,4.859186,-2.8186197,3.0
41244,-5.661693,-7.8191004,6.0
64613,8.301955,4.126479,4.0
20520,4.7107325,-5.0749593,3.0
1514,-0.29096788,-9.446242,0.0
41293,-5.413637,-5.3323603,6.0
40832,-3.177868,-10.201606,6.0
19247,5.1918178,-2.8440514,3.0
27876,3.6513226,6.4321036,4.0
61831,-7.0104713,3.312832,1.0
1148,-0.1519327,-5.8549957,0.0
25875,0.5364934,5.75088,4.0
17810,-6.112391,1.2228004,2.0
56924,6.622591,2.5537286,9.0
45789,-0.32286942,8.800672,7.0
63439,4.260124,-4.5883656,3.0
62166,-7.0521264,5.2865725,2.0
7745,-5.8130145,2.8304198,1.0
11961,-4.1877017,4.263095,1.0
56233,0.7579168,4.6126723,9.0
30412,3.9951143,3.060751,4.0
7236,-4.9131765,4.653176,1.0
6003,-9.820144,2.868329,1.0
42118,0.1903042,3.396042,7.0
69567,4.888483,3.7123814,9.0
33697,-1.7983314,-1.8323448,5.0
1074,3.920463,-8.934183,0.0
25233,-0.098718435,4.873559,4.0
51213,6.863822,-0.51175815,8.0
19674,8.491452,-2.4279585,3.0
58712,-1.9957536,6.6745205,9.0
64419,3.3410954,3.5446496,4.0
25089,4.9905777,3.9911194,4.0
32116,-2.6675262,-1.774661,5.0
5596,3.2755928,-9.297214,0.0
24278,4.614504,-4.9010835,3.0
20295,1.4683027,-4.2000823,3.0
33508,3.1413257,-0.7600922,5.0
45248,1.0027258,3.9821072,7.0
65813,5.2920246,-5.668818,5.0
14877,-4.2815275,-0.76984143,2.0
29162,7.234949,4.5616183,4.0
16054,-3.5609376,0.8773306,2.0
28413,7.8810763,3.693666,4.0
48878,1.0313102,0.39071566,8.0
18194,-7.076766,0.57778126,2.0
53469,8.550818,-4.6883698,8.0
41819,-3.0182374,-5.592145,6.0
36023,-4.579975,-5.1041923,6.0
47083,0.5428422,10.397773,7.0
310,1.6663302,-6.625068,0.0
59622,3.0249507,3.7477775,9.0
635,3.7977655,-7.8269553,0.0
3071,3.3269274,-9.4846325,0.0
52405,2.389073,1.5676467,8.0
4161,-0.40928376,-6.189396,0.0
24681,4.073716,-2.7318683,3.0
63610,5.2633634,-5.167922,3.0
41588,-4.438039,-5.811332,6.0
66508,-4.4762764,-9.414271,6.0
43871,0.038461834,9.221915,7.0
14957,-6.78323,-2.9138575,2.0
4888,-0.8482906,-7.7064695,0.0
46539,-3.587332,6.840298,7.0
20392,6.2082267,-1.8077202,3.0
48134,4.2373166,9.432312,7.0
15280,-6.400724,-1.4977126,2.0
21786,3.701195,-5.8021197,3.0
56723,1.6107166,3.8869455,9.0
14478,-6.4140368,-1.298095,2.0
50462,5.6184106,0.16566415,8.0
34417,3.3582797,-2.7135432,5.0
47703,3.2530308,8.187747,7.0
47301,0.30814365,8.763325,7.0
67626,-0.011419708,8.71637,7.0
50077,-3.64451,9.328737,8.0
23477,6.6285872,-3.068562,3.0
25668,-0.4991053,6.0367007,4.0
13484,-8.475511,-3.6895347,2.0
17788,4.3476315,8.563383,2.0
41683,-3.2070255,-6.2541604,6.0
44997,0.354081,9.163769,7.0
63587,7.2684956,-4.898778,3.0
26056,-1.3657922,6.771179,4.0
65350,4.715287,1.375002,5.0
56328,-2.059109,7.0494227,9.0
21376,3.4954875,-5.441051,3.0
50282,-1.3626481,0.694196,8.0
63839,4.189567,-4.933192,3.0
6839,-8.270429,3.835866,1.0
1014,-0.4787189,-8.1821165,0.0
39340,-3.8774414,-7.887146,6.0
12664,-9.956367,2.2659206,1.0
27159,7.3087745,4.4621944,4.0
56013,4.369283,4.9730844,9.0
64356,7.8852167,4.4968657,4.0
2405,0.061518956,-8.994319,0.0
30909,-1.7900621,-1.3135507,5.0
29885,1.9307665,6.961776,4.0
19725,6.7833147,-2.4867818,3.0
60594,-0.1866774,-8.577672,0.0
13218,-6.3611436,0.8756625,2.0
47118,-1.0089117,9.82757,7.0
25947,8.029977,4.669806,4.0
38895,-2.8365278,-4.4694324,6.0
68585,-0.36535075,0.1019414,8.0
16157,-7.652312,-3.3490362,2.0
32543,2.6593904,-2.7846375,5.0
10643,-10.112485,1.2260768,1.0
52037,-7.9266777,2.1622398,8.0
2670,0.67307264,-7.2544365,0.0
26519,4.2041593,4.320496,4.0
57095,-2.9785683,6.6702194,9.0
37556,-4.3908725,-6.0125523,6.0
6874,-9.849047,2.8303163,1.0
44979,-3.2377791,6.855959,7.0
29601,4.517765,2.9267952,4.0
32436,-2.022399,-2.4337409,5.0
57984,1.2511106,6.376641,9.0
55623,8.453331,2.4070354,9.0
65370,4.1055627,-3.6336067,5.0
688,0.37175164,-8.402885,0.0
8909,-5.549716,2.9113395,1.0
59604,3.109601,4.6482444,9.0
16924,-8.405512,-2.2403305,2.0
6882,-5.398282,3.6005733,1.0
11535,-6.6512585,4.7815146,1.0
23265,4.6605372,-5.0006895,3.0
69953,3.9491744,4.7121425,9.0
3549,1.2557766,-10.375658,0.0
21253,4.7806673,-2.1002293,3.0
50621,5.6965528,-7.5279074,8.0
50623,5.6521254,-7.6535287,8.0
16106,-8.31446,-2.9351244,2.0
21970,6.9845643,-6.579591,3.0
4389,2.9733336,-9.134206,0.0
37443,-5.3401103,2.7224627,6.0
34233,6.763876,-5.362564,5.0
11684,-4.3110046,1.9660113,1.0
56276,8.391268,2.285068,9.0
8882,-7.127053,5.290557,1.0
39869,-3.472686,-9.885218,6.0
62302,-6.1708093,1.683948,2.0
54969,0.95191187,6.580444,9.0
21545,3.1916585,-3.8514574,3.0
58046,1.0182836,6.712418,9.0
53069,2.9898255,1.591243,8.0
4593,-1.8741004,-10.382417,0.0
45963,-2.1331794,4.428922,7.0
19666,2.7740471,8.539668,3.0
25795,6.2618113,3.857898,4.0
23527,3.4538004,-4.451583,3.0
3024,1.1032655,-9.662359,0.0
49714,0.95096695,2.1206627,8.0
31959,-2.2230427,-1.2955762,5.0
67219,0.1562492,8.450929,7.0
51949,3.0599005,-0.47825697,8.0
58273,1.1038091,3.9697669,9.0
61287,-3.6156554,2.3830557,1.0
12371,-7.7551184,3.771654,1.0
4578,-0.32303786,-5.952104,0.0
22205,4.8659267,-3.2412055,3.0
69836,2.1603482,5.9371214,9.0
12437,-2.6408947,2.31353,1.0
69951,6.8453784,3.2088637,9.0
26949,-1.9961007,6.493227,4.0
40144,7.5672193,-4.890851,6.0
41022,-3.4864604,-8.1717005,6.0
62495,-6.670789,0.6128587,2.0
37568,-5.144777,-6.8140798,6.0
58483,-1.4380623,6.710428,9.0
62368,-7.2239885,0.067075476,2.0
6863,-4.660942,2.3603063,1.0
56301,5.8179955,2.6262605,9.0
63257,3.0176558,3.5075827,3.0
43371,-3.5450783,8.736968,7.0
12464,-9.655565,2.044012,1.0
22159,4.6982675,-4.885571,3.0
41927,-3.9094539,-3.0554311,6.0
3299,1.5122365,-9.160195,0.0
52994,-2.532528,7.606605,8.0
68501,5.98488,0.9149304,8.0
20004,1.2836282,-4.601367,3.0
40165,-4.9356318,-8.115333,6.0
26348,-0.8349363,6.6643443,4.0
68839,0.11450745,2.4197206,8.0
40600,-5.1300845,-5.110345,6.0
11579,-8.322442,4.4972897,1.0
12293,-3.3170211,1.9173412,1.0
47993,0.8621417,3.9874427,7.0
9766,-3.5276976,3.6397412,1.0
56069,2.0102725,3.3859637,9.0
59242,-1.6937929,7.4111085,9.0
17059,-4.18244,-0.45441753,2.0
59007,0.86346126,3.8071156,9.0
66934,-4.2030745,-7.9115396,6.0
66948,-4.489565,-8.558478,6.0
20043,6.9397984,-1.8326994,3.0
69386,4.6551175,2.8320992,9.0
65696,-1.798017,-1.6763418,5.0
15218,-6.845822,-2.8737872,2.0
36196,-3.79473,-3.891281,6.0
41711,-3.7927198,-3.3460312,6.0
56228,-2.3587046,6.625394,9.0
64761,8.065354,4.6939187,4.0
41224,-5.240868,-6.088042,6.0
55727,5.697737,2.2511635,9.0
52489,-0.35901815,1.3790302,8.0
59436,1.7890038,4.0669146,9.0
13923,-6.4349556,-3.7531848,2.0
25314,9.335991,3.8399186,4.0
35576,-0.8384456,-1.9022783,5.0
54886,7.722873,2.7813609,9.0
42263,-0.8779327,8.758889,7.0
45880,0.0062197894,8.54793,7.0
60840,2.4641333,-7.8026795,0.0
37234,-3.6871114,-4.214431,6.0
9938,-9.550751,3.5732853,1.0
40584,-2.7213783,-3.2945924,6.0
28860,2.6694307,7.0000978,4.0
41384,-3.008091,-4.8221583,6.0
23252,5.929306,-3.1714468,3.0
13338,-6.1215944,-1.2595782,2.0
17983,-6.370647,-2.03137,2.0
35112,2.769663,-3.6052573,5.0
45078,5.4509735,7.469772,7.0
37835,-3.5335312,-9.324284,6.0
1868,-0.13549036,-8.291386,0.0
9330,-8.594277,3.587268,1.0
53189,2.0185187,-3.0567696,8.0
20430,2.1366386,-3.645506,3.0
56271,8.49678,2.322245,9.0
47480,-3.5925357,8.620084,7.0
31788,3.1964579,-1.166486,5.0
2210,-0.56301194,-9.028307,0.0
37015,-2.917762,-4.6948323,6.0
54130,8.468214,2.259065,9.0
16335,7.63108,3.004632,2.0
60586,0.8282125,-9.320069,0.0
36389,-4.5349417,-9.574303,6.0
47075,-5.5484443,0.93194556,7.0
64637,6.2366195,2.3595827,4.0
1162,0.32622218,-8.146234,0.0
22615,4.8277016,-5.218379,3.0
11175,-5.235811,4.375986,1.0
46747,-4.3374224,8.254207,7.0
18897,5.949979,-3.8185642,3.0
8076,-2.9044292,2.676481,1.0
38947,-2.8952239,-4.5717936,6.0
16249,-7.8575997,-4.3863754,2.0
62812,-8.052208,-2.8731284,2.0
8945,-6.663598,3.2954953,1.0
49400,-0.019416992,-0.32401854,8.0
42784,-0.10751443,9.415103,7.0
14871,-4.279676,0.41230413,2.0
4342,-0.6033233,-8.841074,0.0
34553,2.9255168,-1.3026421,5.0
25603,2.3770866,5.670695,4.0
55609,1.5948459,4.281054,9.0
40812,-3.2734447,-8.472227,6.0
35530,1.7814839,-1.3743967,5.0
6327,-7.0862765,5.199381,1.0
65590,5.7442336,0.7913644,5.0
40410,-3.1575882,-9.3539095,6.0
6442,-10.137985,1.0851532,1.0
31976,-1.5614141,-2.9455755,5.0
11460,-5.505547,4.885898,1.0
64672,-0.2605639,6.841727,4.0
66952,-4.3498015,-3.7141125,6.0
14429,-5.0946803,0.6021056,2.0
42667,0.9922027,10.476294,7.0
33338,6.695773,-4.41542,5.0
10847,-7.6629634,5.1385474,1.0
47934,2.7482283,8.583891,7.0
63937,0.06594054,-4.0123315,3.0
56484,8.872801,2.519278,9.0
45482,3.6369584,9.200919,7.0
21587,1.8777597,-4.8007784,3.0
65413,-2.0000458,-1.307881,5.0
21369,3.5021932,-4.3285537,3.0
29876,6.265716,2.4142685,4.0
15364,-5.9419146,0.06698426,2.0
17049,-7.5536904,-0.49550894,2.0
66204,-3.3785048,-9.506216,6.0
68177,6.7018423,-3.6672704,8.0
17906,-7.5835977,-3.2831783,2.0
68179,1.1398832,-0.8585545,8.0
17982,-6.6854496,-3.33625,2.0
66390,-3.6513112,-9.723521,6.0
65745,-1.6755575,-3.0463774,5.0
51793,-0.47806534,1.1874323,8.0
52000,-0.91007566,0.41745842,8.0
18538,-6.9167995,-2.5040245,2.0
22771,3.2671216,-5.213189,3.0
55966,-2.288623,6.6315284,9.0
51192,2.1551552,0.2695201,8.0
56807,6.9508023,3.5605626,9.0
30344,8.537339,3.9129665,4.0
21220,-6.7386646,3.5457764,3.0
30642,-1.6252592,-2.5469403,5.0
5446,-0.23282592,-8.94208,0.0
51871,1.9153117,1.1535667,8.0
34343,8.968929,-2.2565544,5.0
34721,-2.1107304,-2.3093028,5.0
61787,-9.778224,3.0950296,1.0
9799,-9.563345,3.4536107,1.0
53814,5.6953278,0.20640229,8.0
46319,-2.9575765,5.687429,7.0
23748,5.0525265,-2.383502,3.0
5884,2.2763677,-9.655511,0.0
19283,5.886844,-6.2520924,3.0
24748,2.7340512,-5.350859,3.0
56010,7.0238934,2.6698215,9.0
38414,-4.071285,-3.5278614,6.0
53259,2.0037007,1.6800747,8.0
69232,5.1251144,3.5464344,9.0
68796,0.8686416,0.5281582,8.0
61919,-10.109376,1.3893074,1.0
45596,-4.848352,7.589572,7.0
34133,3.453113,-1.2300932,5.0
29585,2.4742396,7.153852,4.0
16539,-4.730742,-2.3256328,2.0
2413,0.6267601,-7.206114,0.0
65444,6.9122915,-4.170477,5.0
17941,-7.905953,-3.334331,2.0
38217,-4.5644298,-7.58084,6.0
52349,-1.2620664,0.5717537,8.0
41160,-4.8603797,-6.766792,6.0
15786,-7.078209,1.2804868,2.0
66599,-3.829534,-9.912649,6.0
12128,-10.049621,1.0182554,1.0
54027,-1.0590625,0.6840027,8.0
54473,5.265737,2.9642067,9.0
36093,-5.4652963,-4.909719,6.0
18766,1.0987847,-4.1922617,3.0
472,2.5521083,-9.752859,0.0
51549,6.994376,-0.43154222,8.0
26438,6.1872163,2.347444,4.0
44037,4.7738094,8.327426,7.0
225,-0.4795822,-9.015753,0.0
67493,-3.4919205,8.854791,7.0
46197,-1.2772756,8.580351,7.0
23442,7.4419336,-2.0009198,3.0
61649,-5.547182,2.8648958,1.0
37670,-5.365264,-6.6417184,6.0
1516,-1.2001592,-10.611196,0.0
47295,3.5093937,8.670974,7.0
5680,2.0371232,-7.7582126,0.0
64039,3.768058,-4.8851695,3.0
9588,-9.159333,3.3857095,1.0
25238,4.6902566,2.630315,4.0
43393,2.4065695,8.934127,7.0
23014,3.8153374,-2.3642228,3.0
5067,4.1751823,-7.9018106,0.0
13601,-6.4936495,-0.24586977,2.0
69963,-3.404472,6.8047805,9.0
1616,-0.6269533,-6.6665044,0.0
39161,-3.990704,-5.473073,6.0
10492,-1.8385384,1.9673346,1.0
56236,-1.5293255,6.36803,9.0
23210,7.1264586,-4.1988697,3.0
23296,3.2881925,-4.2944155,3.0
48581,-0.7891059,1.144452,8.0
53719,0.91131866,1.1745456,8.0
17760,-6.9212584,0.03245045,2.0
37050,-5.901691,-5.7404575,6.0
16146,-7.671644,-2.7152867,2.0
31196,2.6730223,-2.1636589,5.0
61134,-6.214761,4.4173937,1.0
55782,2.9647248,6.0903587,9.0
15407,-8.015565,-4.257815,2.0
57122,9.129375,2.1822622,9.0
25992,5.109066,4.9785237,4.0
17733,-8.007513,-0.999798,2.0
39906,-2.531003,-9.843541,6.0
3361,0.861037,-6.8813715,0.0
32909,4.150801,0.6078793,5.0
31030,-1.1912985,-1.4869996,5.0
49854,2.8585095,0.51456195,8.0
30256,-0.64440036,5.8210535,4.0
40242,-3.4340436,-10.168499,6.0
7612,-2.7619512,3.0556073,1.0
9811,-6.464201,4.797579,1.0
48531,2.1396523,-1.3441384,8.0
13011,-7.948263,5.119153,2.0
68488,4.8724546,0.9470487,8.0
37115,-3.4756904,-6.07392,6.0
25321,-0.88411605,5.6557975,4.0
38070,-1.5899398,-3.881537,6.0
27085,7.4193244,3.753362,4.0
58994,5.2545433,2.5489826,9.0
31734,7.565595,-4.9896355,5.0
25275,8.9394865,4.123104,4.0
36149,-4.402869,-4.3596854,6.0
24916,-1.5028933,5.7920337,4.0
38216,-4.639429,-5.219998,6.0
53216,5.463453,0.07687746,8.0
11485,-2.8236701,2.1412117,1.0
37399,-6.0869856,-6.390793,6.0
40795,-4.9721727,-7.811364,6.0
68152,2.3465686,0.13334987,8.0
29893,2.6896546,7.0623403,4.0
53317,-1.1697669,0.5875026,8.0
39901,-4.4490333,-7.519259,6.0
51308,1.2917805,2.6268635,8.0
11050,-5.3413253,4.7715387,1.0
27075,-1.5957373,4.9809117,4.0
69431,1.3334125,3.9287648,9.0
11314,-7.5931435,4.5298343,1.0
23451,1.5211271,-3.2231688,3.0
1697,0.69297117,-7.8787837,0.0
38705,-5.326417,-8.699466,6.0
14904,-6.950146,-3.1157458,2.0
54101,0.13412741,4.71844,9.0
53913,1.7447515,2.0651736,8.0
46099,-4.6550946,-0.57095635,7.0
26181,8.198512,4.0113554,4.0
43299,2.8789082,8.487552,7.0
43063,-2.2798078,8.394727,7.0
65951,3.5329554,-1.3972197,5.0
2671,1.9269881,-9.902468,0.0
29645,2.7423773,6.928007,4.0
28461,7.272975,4.124322,4.0
44759,2.7745776,8.555892,7.0
48693,2.103801,1.286846,8.0
105,2.25949,-6.695831,0.0
4472,-4.1446977,-3.3853528,0.0
2626,2.4326594,-9.555253,0.0
9402,-9.72207,3.286068,1.0
61112,-5.851564,2.867761,1.0
9646,-4.5956717,2.4001422,1.0
5549,2.6190894,-10.131067,0.0
44506,-2.4417791,8.931801,7.0
60100,1.867984,-8.910322,0.0
20112,-8.361124,-3.9869456,3.0
3039,-0.42037526,-7.8355393,0.0
21869,-3.3964427,9.258975,3.0
34529,1.0400531,-1.6044035,5.0
12596,-1.6043476,2.75761,1.0
69946,5.5563016,3.3641706,9.0
30499,3.148014,6.4776607,4.0
58981,5.093108,3.1821485,9.0
3067,0.99265164,-6.963419,0.0
15043,-7.8238096,-3.0813177,2.0
51945,2.4515226,1.4575158,8.0
49060,8.630005,-4.4395366,8.0
7221,-3.9481044,3.9927678,1.0
38427,-3.7166066,-4.777531,6.0
7394,-5.9294167,2.573259,1.0
53174,1.9367982,-0.2546091,8.0
56760,6.3556046,2.7739024,9.0
34924,1.1260418,1.9274899,5.0
37912,-3.2073107,-10.274154,6.0
30851,-1.1606522,-1.8283303,5.0
25943,9.250217,2.7177587,4.0
15652,-8.257332,-0.7449048,2.0
39517,-4.3807034,-7.2873664,6.0
38352,-5.529492,-5.8754535,6.0
36653,-5.576201,-5.498468,6.0
63205,4.8850274,-1.41747,3.0
57487,4.73601,2.9679523,9.0
15762,-8.268022,-1.2316837,2.0
52550,6.9741263,0.0001975745,8.0
39621,-3.152655,-8.469254,6.0
14172,-5.9213066,-2.9785905,2.0
6716,-10.103624,1.2890462,1.0
48447,3.5790331,-2.5735066,8.0
13454,-7.399511,-3.1701431,2.0
7976,-7.85259,3.3384645,1.0
4905,0.031671286,-10.142057,0.0
15069,-3.9436731,0.4731349,2.0
19107,6.178899,-4.352635,3.0
13970,-8.387458,-3.0123851,2.0
36549,-3.0473545,-4.97863,6.0
24991,0.74422556,3.8183153,4.0
44368,4.703081,8.517189,7.0
45272,-0.38823813,8.685763,7.0
27716,6.2568502,2.4728823,4.0
26376,9.347882,3.660626,4.0
12806,-4.3958893,-2.0112808,2.0
8955,-7.4835396,5.0677056,1.0
53332,1.8023812,-0.07460764,8.0
41274,-2.9492002,-10.302513,6.0
45401,-3.6032584,9.022331,7.0
54360,-2.1707487,6.0400624,9.0
25854,-0.8644259,6.998341,4.0
16747,-7.068293,-0.9835916,2.0
17709,2.1244175,-6.138054,2.0
59627,0.42369288,6.1115413,9.0
13156,-7.383151,0.045621477,2.0
43935,-2.8422046,8.734945,7.0
25503,4.7829523,4.626217,4.0
28972,4.579465,3.6431103,4.0
20080,4.230069,-5.0743217,3.0
65318,5.758136,0.5159857,5.0
36443,-3.9154284,-5.6163564,6.0
68611,5.844234,-7.3768444,8.0
26649,6.298988,6.130696,4.0
68825,-0.82942986,0.98721987,8.0
61754,-7.881163,3.3482955,1.0
20923,3.579522,-4.6157575,3.0
42071,-1.2296604,8.625987,7.0
18380,2.1374488,-5.8581247,2.0
25298,2.4661598,7.120171,4.0
65408,2.0639393,-2.465256,5.0
1287,1.4694608,-10.310343,0.0
14510,-7.508948,-1.113787,2.0
40113,-5.2607827,-4.6686516,6.0
31489,3.2378483,-2.7835567,5.0
9892,-9.76036,2.9415135,1.0
18785,3.2488852,-4.545739,3.0
20335,5.259038,-3.2463846,3.0
48933,2.1878848,0.8428154,8.0
47731,3.6384175,8.543055,7.0
58743,4.2521296,4.0339713,9.0
62431,-5.9525514,-2.442343,2.0
39063,-2.9306765,-4.668229,6.0
46816,-2.6003423,8.159463,7.0
12444,-2.6951358,2.3043714,1.0
14893,-5.4093065,-1.082707,2.0
23930,0.75210536,-3.145104,3.0
37589,-3.4789402,-7.5126047,6.0
10099,-9.426862,3.171613,1.0
38214,-4.9728184,-4.194376,6.0
54317,-2.054674,7.5020776,9.0
20805,3.472287,-5.7660017,3.0
54490,-0.1422643,4.2064896,9.0
7435,-3.717099,3.7384765,1.0
10508,-9.329936,3.9246602,1.0
25612,7.7186284,4.089664,4.0
10685,-1.8292487,3.7928143,1.0
30100,-1.373938,7.188599,4.0
27363,6.489151,5.5647388,4.0
22686,-1.668655,2.0046368,3.0
69138,1.4755927,5.8388886,9.0
46708,0.6012023,3.6934206,7.0
66040,-3.189859,-6.6092663,6.0
58092,-0.34765118,5.057481,9.0
22059,5.5309105,-2.1302297,3.0
17692,-4.7654743,-2.024771,2.0
68592,2.831953,0.21391599,8.0
27852,7.726499,5.6840034,4.0
36946,-3.8754952,-8.637743,6.0
48603,-0.8223559,0.78392047,8.0
52250,2.1030552,-0.27510387,8.0
55537,8.259126,2.7803876,9.0
25036,0.34049654,3.8745,4.0
61153,-4.36777,2.8080525,1.0
20755,1.5767986,-4.4221697,3.0
50743,0.9115812,0.7399189,8.0
15276,-5.158383,0.52032864,2.0
6383,-9.842838,3.1163259,1.0
31426,1.7722219,-1.4843367,5.0
31186,4.385497,0.81020725,5.0
11135,-8.320334,4.4263625,1.0
33861,-0.29331633,-1.6850277,5.0
59672,5.125568,2.7054608,9.0
62246,-6.5988965,0.6862571,2.0
55230,2.5026207,4.802561,9.0
43070,-1.9293189,9.728281,7.0
6956,-6.1525006,4.6929173,1.0
67662,-0.7562302,9.748714,7.0
52642,-3.328534,9.029788,8.0
60652,3.0678208,-8.611407,0.0
29691,-1.2389417,6.4084687,4.0
7361,-5.2064342,3.1202435,1.0
21966,0.07660738,2.7014787,3.0
44821,-3.3473723,5.3234797,7.0
61412,-6.776787,4.5690346,1.0
36325,-3.5885665,-3.5345383,6.0
8201,-6.6805544,5.2164764,1.0
67403,0.40733275,9.212134,7.0
62297,-6.9891844,0.022882452,2.0
12333,-2.4836338,2.9120653,1.0
29869,4.1500006,3.6911232,4.0
33892,3.2812681,-2.845415,5.0
38185,-3.3666785,-4.9751167,6.0
8247,-9.819343,2.1921237,1.0
32622,0.05774897,-1.6921734,5.0
38269,-5.627707,-5.7589164,6.0
35024,1.1632136,-1.633379,5.0
36367,-2.5539289,-5.387277,6.0
64098,5.0045385,-2.0405505,3.0
456,1.7821432,-10.2221775,0.0
37431,-3.6240873,-9.555832,6.0
59684,2.5130055,4.53726,9.0
45576,-2.1290467,8.475458,7.0
20737,3.976008,-4.342621,3.0
5914,-0.6739534,-8.992193,0.0
39805,-3.4873452,-8.104418,6.0
44168,-3.5304115,8.628711,7.0
12395,-2.974514,3.4276083,1.0
51995,2.966144,0.98172975,8.0
14205,-8.5456,-0.038081516,2.0
26318,-1.5868921,5.8437424,4.0
46647,-2.7684422,9.20457,7.0
52254,0.95649624,-0.23670667,8.0
55578,-0.35116294,7.9277096,9.0
54215,-2.6074002,7.039479,9.0
42504,-1.3859346,9.732143,7.0
67071,4.713909,8.618797,7.0
17435,-3.31041,7.118077,2.0
11277,-7.095371,3.295556,1.0
7923,-10.066391,1.0149081,1.0
57316,-2.6376286,8.03228,9.0
16058,-6.4191437,-0.021098632,2.0
30402,0.41703182,5.223859,4.0
8624,-2.869132,1.981723,1.0
8627,-2.287126,3.8395898,1.0
7040,-3.582758,2.0490339,1.0
44239,5.302298,8.522981,7.0
62739,-5.1837845,-0.9872827,2.0
6623,-5.336421,4.916683,1.0
10607,-3.5071309,1.9876678,1.0
12494,-5.76808,4.607618,1.0
57553,8.683347,2.0185742,9.0
67689,5.092654,8.852604,7.0
44983,2.7421052,9.476629,7.0
65944,-2.3507283,-1.8482511,5.0
10112,-7.5116305,3.54659,1.0
25432,9.491597,3.5092425,4.0
1079,2.3621786,-8.7006235,0.0
924,2.9162633,-9.765472,0.0
8532,-3.1560025,3.2846427,1.0
56445,9.124739,2.5022871,9.0
53402,2.8399231,0.49611416,8.0
65630,-0.5979932,-2.6080575,5.0
23726,3.2633991,-4.6135373,3.0
44820,-0.4593904,8.849729,7.0
36579,-5.586861,-5.140696,6.0
42721,0.23989494,10.244801,7.0
51082,6.0873256,-6.368391,8.0
16726,-6.5952625,-0.6802907,2.0
