index,xtsne,ytsne,label
32193,-2.6784008,-2.1373463,5.0
30966,-0.78587115,2.5039537,5.0
8351,-2.3247766,5.372261,1.0
40331,6.7488995,-9.223147,6.0
11337,1.9635649,9.755535,1.0
19742,4.701976,-1.8048899,3.0
61066,-0.745228,7.0156403,1.0
40884,1.8330051,-10.477227,6.0
25084,-6.661432,-5.573371,4.0
26135,-9.802772,-7.2093544,4.0
68346,0.9193602,-1.2524632,8.0
65449,0.6490839,-7.85632,5.0
17214,-2.2105014,7.461621,2.0
3817,12.595897,-4.370684,0.0
4715,10.41896,-5.511778,0.0
58983,-8.324254,4.925306,9.0
65091,-9.156837,0.3961425,4.0
66492,1.4640887,-11.21693,6.0
50221,4.161609,4.4319983,8.0
56910,-8.803572,2.7341843,9.0
12461,-0.25895253,8.419995,1.0
15222,3.5935614,7.348232,2.0
57082,-6.1167207,3.9060752,9.0
41201,5.8507886,-8.250396,6.0
16376,3.9378755,8.915944,2.0
2655,10.07207,-1.143576,0.0
59563,-11.082211,-2.6890657,9.0
56381,-7.292789,-3.091103,9.0
18313,7.048884,6.9664474,2.0
60563,7.97724,-4.3157415,0.0
23080,1.3615732,-5.748257,3.0
56417,-7.366477,-4.8669257,9.0
47882,-10.453442,4.579162,7.0
15108,-2.2577302,7.7311873,2.0
46675,-10.574538,3.6354632,7.0
23358,0.44298604,-4.7705245,3.0
31864,-2.0200665,-3.1604443,5.0
9390,-1.474058,6.0282574,1.0
51786,3.92746,1.4015158,8.0
16732,8.754788,8.222947,2.0
16449,7.6939445,6.9231725,2.0
52976,1.7057267,1.378825,8.0
34077,-5.3928857,-6.5311203,5.0
58268,-8.968414,3.1592197,9.0
34974,-1.9393543,-1.2681546,5.0
51156,-5.1389456,-3.6305885,8.0
12054,-2.5309541,2.8903751,1.0
23911,4.81391,-3.5933058,3.0
5597,9.837768,-4.461151,0.0
19273,4.769389,-0.97958887,3.0
20365,4.0666733,-2.9948692,3.0
27629,-9.220199,-4.325398,4.0
63049,4.500499,3.7593195,2.0
7140,0.48351905,9.0725565,1.0
19481,7.9095964,1.5618852,3.0
21505,-0.53658736,-5.913474,3.0
26293,-6.7406635,-0.49250194,4.0
16590,6.1239476,4.828452,2.0
13019,4.6806707,8.351273,2.0
22625,-0.10333065,-5.4709277,3.0
37309,7.088149,-9.165442,6.0
53645,-0.13923804,-0.061002284,8.0
55475,-8.9190645,4.011913,9.0
32098,-1.4249393,-3.1289651,5.0
53411,-1.4147184,1.4267874,8.0
6529,1.6758935,12.550219,1.0
51894,2.348704,3.3291318,8.0
12891,8.124172,4.9817705,2.0
51744,4.4861045,1.6712819,8.0
7419,3.1939688,12.998148,1.0
29431,-10.565794,-3.8688998,4.0
67443,-1.1752512,8.274987,7.0
25315,-2.8325052,9.648201,4.0
54503,-8.199657,-5.679219,9.0
34576,-1.0702118,-6.268937,5.0
44585,-11.246877,2.912923,7.0
16636,3.2264576,7.1871767,2.0
23744,0.06641771,-3.6797945,3.0
11477,-1.7455989,1.7322936,1.0
19712,0.3889712,-3.545988,3.0
16818,7.4441495,7.973289,2.0
19063,-0.6440031,-9.085566,3.0
23059,1.2156496,-4.395822,3.0
26619,-5.6377783,5.768594,4.0
14374,8.198438,2.9815304,2.0
57362,-7.8935876,-7.7871623,9.0
65039,-9.72055,1.1411935,4.0
50433,1.132334,0.06887929,8.0
28351,-8.442965,1.665347,4.0
34032,-2.3712707,-2.4348516,5.0
64946,-6.6991844,2.4051306,4.0
46610,-8.87598,6.394409,7.0
19203,2.500523,-0.782398,3.0
38402,4.246866,-9.305506,6.0
7756,0.9570855,9.968066,1.0
24086,-5.6405144,-4.305813,3.0
61457,-2.2992156,2.544015,1.0
36226,4.4407477,-9.546873,6.0
45732,-8.767678,7.066695,7.0
38996,6.362946,-9.162663,6.0
26870,-9.191533,-3.2370863,4.0
14691,3.0175214,7.350173,2.0
23248,1.2796093,-4.085248,3.0
67263,2.963654,12.44435,7.0
5714,7.1450386,-2.4218953,0.0
23560,0.7902902,3.6064892,3.0
59850,-9.888623,-2.2075877,9.0
41758,7.07336,-9.56861,6.0
47563,-10.739998,0.7256519,7.0
15261,10.2354765,3.3771696,2.0
37644,5.592812,-8.852882,6.0
23859,6.58261,1.6509612,3.0
37964,5.6101675,-8.612784,6.0
37983,1.3640841,-12.090609,6.0
6278,1.2310413,10.308477,1.0
22377,4.131203,-3.6338236,3.0
65072,-9.487444,-3.9081473,4.0
902,11.145987,-0.06851395,0.0
19432,1.3158069,-5.9458365,3.0
24460,0.5321039,-5.244266,3.0
66870,4.34223,-10.778799,6.0
19285,2.89697,-2.265515,3.0
6924,0.13869558,9.322543,1.0
29113,-7.399939,4.4381337,4.0
36207,2.2045956,8.866814,6.0
6298,-1.1636086,5.6534986,1.0
19472,-0.6877222,-8.823279,3.0
36142,4.7609506,-8.196306,6.0
45208,-4.825537,0.8134261,7.0
58326,-7.19359,-4.0041537,9.0
26369,-7.546675,-6.084746,4.0
4736,11.237732,-1.9767747,0.0
69105,-4.6729712,-2.3112712,9.0
7810,-0.42473865,7.471957,1.0
14216,3.8550074,9.028368,2.0
45522,-7.995035,6.922599,7.0
23087,2.8024821,-1.6701745,3.0
46921,-12.860558,1.8982414,7.0
26613,-5.9080734,-3.4382493,4.0
60518,8.244389,-3.8239443,0.0
56214,-6.6059017,7.801177,9.0
63152,6.565698,2.1386414,3.0
26741,-8.348636,1.6569602,4.0
44050,-10.755862,7.0003467,7.0
8345,0.009717958,8.844023,1.0
5629,11.610204,-1.3994693,0.0
22953,2.3153358,-5.082931,3.0
36200,3.7005076,-10.667417,6.0
51361,2.6848958,1.7122889,8.0
877,10.588003,-5.018481,0.0
59391,-6.6763277,-1.0064889,9.0
48891,0.4395191,0.57025987,8.0
65570,-1.2866255,-3.9582915,5.0
37037,0.05491628,-12.462107,6.0
31015,-2.40518,-8.114622,5.0
14215,8.011138,7.044117,2.0
51307,3.4724507,4.5904613,8.0
54890,-8.4647875,-5.1620417,9.0
43559,-9.953713,7.4433913,7.0
2489,9.892938,-5.0975523,0.0
16559,-2.7120903,6.9805474,2.0
25884,-5.822567,7.312016,4.0
2738,9.014636,-5.001322,0.0
47621,-6.949596,7.522424,7.0
65652,5.746123,-3.3687327,5.0
17044,9.433637,4.92865,2.0
966,11.557672,-5.865565,0.0
55628,-7.965575,5.0310526,9.0
26930,-6.679512,3.5080056,4.0
34136,-3.2541203,-3.2885995,5.0
33032,5.647699,-4.9872293,5.0
5687,9.98297,0.6926354,0.0
14573,5.114095,7.5598807,2.0
37635,1.251288,-11.428193,6.0
56727,-7.674294,-3.2318723,9.0
68697,2.4881487,2.1946528,8.0
53530,2.3946416,1.9268204,8.0
7255,2.0516648,12.232324,1.0
46078,-12.63801,1.8677168,7.0
15399,6.2140017,8.126627,2.0
67144,-12.831177,0.36808205,7.0
8614,-1.8115858,4.1829767,1.0
44796,-10.751168,6.610426,7.0
8662,-0.95199466,6.5192075,1.0
21064,3.6998792,-4.0430236,3.0
7094,0.8229839,10.190877,1.0
42673,-9.262235,6.375948,7.0
21310,0.63624686,-4.8950667,3.0
31231,0.18485366,3.447721,5.0
16280,5.645064,7.823231,2.0
10812,-0.0644464,8.269096,1.0
19810,-0.24827974,-4.2262917,3.0
6778,-0.8413584,6.61003,1.0
59289,-5.940864,3.4022703,9.0
48766,0.90758574,-0.28644475,8.0
38819,3.3168597,-10.473244,6.0
8553,-2.66541,4.1272597,1.0
53926,2.2593389,2.325086,8.0
56165,-6.818107,6.281263,9.0
40471,2.5329094,-12.168903,6.0
5467,8.269031,-4.109332,0.0
63167,3.8946912,-3.7128112,3.0
62782,8.327437,5.148951,2.0
59774,-6.6495266,7.3128815,9.0
65736,-2.88006,-1.8821731,5.0
40659,2.586011,-9.745936,6.0
32535,-1.5659093,-4.4333386,5.0
58591,-10.564211,-3.276205,9.0
16883,10.407475,3.5907757,2.0
4996,10.377768,-5.59103,0.0
16772,9.016109,6.056653,2.0
12090,1.0826102,9.536965,1.0
878,11.189486,-3.4577029,0.0
53677,-3.0964065,-7.411639,8.0
9697,-3.2276123,2.2694347,1.0
48841,3.804418,0.57834136,8.0
41782,5.5121408,-9.289895,6.0
45817,-7.6044455,7.5757713,7.0
10007,-0.7987324,5.491416,1.0
10096,1.3104329,7.180868,1.0
54279,-9.121173,-2.125346,9.0
54235,-8.785563,2.8665864,9.0
28113,-6.6701126,1.8607409,4.0
24205,1.8569009,-3.2799444,3.0
768,11.697693,-6.108819,0.0
21218,-0.55633974,-4.918082,3.0
19377,0.5482135,-4.917291,3.0
4718,9.669964,-5.676993,0.0
58548,-8.159553,-5.445163,9.0
68361,4.116332,3.849738,8.0
62176,5.168752,3.9395478,2.0
23677,-0.036987215,-8.831933,3.0
26735,-9.535666,1.5790315,4.0
8101,3.1886683,12.803559,1.0
55750,-8.390503,-6.012879,9.0
21248,0.9468197,-5.6512923,3.0
22044,2.9809575,-5.0957794,3.0
54764,-6.8294787,7.5780263,9.0
18352,10.894006,4.762084,2.0
18680,2.3002164,-0.6710616,3.0
32675,-2.3613002,-3.2799747,5.0
24747,4.1276336,-2.0529108,3.0
43193,-9.161432,8.640215,7.0
28484,-7.025332,2.448619,4.0
49322,1.0601444,-1.2971,8.0
60759,12.185815,-2.0669723,0.0
65135,-5.500163,4.644037,4.0
10505,-2.7367432,3.846185,1.0
63009,8.9041605,2.83113,2.0
16020,9.001029,7.8727474,2.0
58508,-6.9739857,-2.2241597,9.0
38115,2.179347,-11.566336,6.0
5810,12.055107,-5.8882766,0.0
69586,-8.74085,4.093807,9.0
15258,6.001892,8.610074,2.0
46300,-6.0425854,-2.7513952,7.0
63386,3.596194,-1.9778088,3.0
37056,9.127688,0.14146644,6.0
2718,10.128034,-1.5786482,0.0
48384,3.8002424,1.4982536,8.0
2760,9.173745,-9.613378,0.0
53660,4.363846,1.2411745,8.0
63437,1.4294401,-4.2682414,3.0
43453,-8.590177,8.83709,7.0
3269,12.010059,-1.0787084,0.0
5277,10.630244,-2.7166238,0.0
67729,-10.063877,5.0763755,7.0
39327,2.8754346,-11.388071,6.0
398,11.023843,-6.2539735,0.0
4428,11.437445,-4.0188646,0.0
9405,1.2215039,8.463596,1.0
6839,1.2090741,10.31137,1.0
5272,9.154677,-5.7720246,0.0
8466,0.5201496,10.16105,1.0
2487,11.669882,-4.4768877,0.0
29055,-7.2780023,-6.1739593,4.0
24686,3.9190767,-2.3270936,3.0
50202,3.1410053,1.9029131,8.0
66678,1.0263993,-10.798397,6.0
24120,3.170299,-1.7812728,3.0
19641,2.0583534,-6.137651,3.0
10460,2.922186,12.370046,1.0
27888,-4.5191503,7.0372543,4.0
32775,-0.9745592,-7.453187,5.0
31289,0.71097213,4.229478,5.0
36075,0.891812,-13.527146,6.0
29932,-8.146324,0.86685884,4.0
53654,1.0792352,-0.8446049,8.0
43771,-8.179252,9.797492,7.0
33514,-3.654519,-0.72965044,5.0
26699,-9.32041,-4.2557063,4.0
44284,-9.888506,7.623318,7.0
66855,3.9586961,-11.806195,6.0
779,8.616832,-2.6503782,0.0
42163,-12.094731,2.3763955,7.0
68853,3.5338476,0.925835,8.0
2721,7.4199495,-2.7239783,0.0
60322,8.374943,-4.912159,0.0
31001,-1.4688443,-3.559231,5.0
16979,6.436581,6.7746353,2.0
30008,-5.448121,7.3746367,4.0
35344,0.21095507,3.3337505,5.0
43232,-11.725441,4.0982537,7.0
61831,1.1703016,8.486431,1.0
2714,9.772919,-0.8867622,0.0
50219,-3.8329525,-3.7882483,8.0
21432,1.1416813,-6.40974,3.0
21766,1.2097261,-4.5294237,3.0
19360,2.038826,-1.7048286,3.0
35528,-1.7856221,-4.612612,5.0
31024,0.6147247,3.8345006,5.0
24000,5.401883,-3.3352406,3.0
41830,1.8743776,-13.213951,6.0
18205,7.0415864,4.8605967,2.0
40632,7.2526803,0.056952063,6.0
21231,0.7820658,-5.241036,3.0
23936,0.6787502,-4.6903644,3.0
27911,-9.10438,-8.127383,4.0
24916,-4.0523477,7.9682465,4.0
45680,-11.274785,4.2044225,7.0
51082,3.3197107,-6.063905,8.0
50222,-2.5507357,-5.477832,8.0
67059,-8.385421,7.3229957,7.0
58304,-9.025934,-2.7617216,9.0
30693,6.1828065,-0.25062412,5.0
6326,-0.88722116,6.704545,1.0
62610,4.6064396,7.426447,2.0
48914,-1.2209122,-0.4027647,8.0
58332,-8.320433,3.1329734,9.0
53450,7.5535717,0.014645295,8.0
67703,-6.2313795,9.217683,7.0
14003,11.063009,4.5556846,2.0
6717,1.3416858,6.8144526,1.0
8499,0.8604341,8.20534,1.0
1345,12.140303,-1.7314032,0.0
37650,2.406378,-12.532372,6.0
52914,3.885064,2.9634347,8.0
53360,3.7053168,4.0734677,8.0
32803,-0.05564913,2.6658657,5.0
18493,8.350892,4.326608,2.0
40233,5.0242586,-8.068368,6.0
30911,4.037782,-5.594005,5.0
37511,1.2716918,-13.0383835,6.0
66270,0.47642094,-13.032467,6.0
20824,4.2095346,-1.9533149,3.0
32319,-1.9155061,-2.6223266,5.0
59361,-7.036754,3.9364285,9.0
29737,0.3681021,12.399351,4.0
7979,2.0683749,10.618078,1.0
4247,12.038453,-1.7686101,0.0
66292,1.7336562,-10.510267,6.0
24335,0.7221023,-7.4787483,3.0
21970,-0.3044537,-9.060468,3.0
55814,-8.8845,-5.071681,9.0
58568,-9.463853,-1.7979726,9.0
54322,-8.611012,4.4673853,9.0
37505,4.976593,-10.941262,6.0
60619,11.9976015,-1.3922673,0.0
3621,8.980835,0.13419619,0.0
44665,-8.468382,8.580709,7.0
8848,-0.15859626,8.573772,1.0
40032,1.4192055,-11.486636,6.0
15936,6.151763,5.5022316,2.0
49668,0.6683737,1.2767584,8.0
40200,3.9162967,-11.222785,6.0
14569,6.316946,6.914824,2.0
60535,11.419397,-5.3142557,0.0
20034,1.6750921,-2.9509792,3.0
21266,1.3383274,-4.1806006,3.0
54512,-8.828219,-6.997018,9.0
69824,-6.82429,4.45392,9.0
8708,-2.164478,5.611401,1.0
25415,-8.017729,1.5484294,4.0
61493,-3.0176039,2.5135596,1.0
11821,-2.4299982,4.3319993,1.0
205,11.0616045,-1.2937669,0.0
30852,-3.0307603,-1.4092203,5.0
55472,-8.03437,-5.8391767,9.0
58575,-6.5609274,-3.3392165,9.0
40786,3.879984,-8.281467,6.0
68891,2.3982837,2.2485378,8.0
68079,0.6686414,-0.01973788,8.0
16125,4.5229073,7.5554976,2.0
40915,5.250771,-8.101686,6.0
42788,-6.3728776,9.469452,7.0
53440,4.7367816,2.3073893,8.0
51898,-0.26593286,0.38257635,8.0
68732,3.7491138,2.751696,8.0
37275,3.8374007,-10.215506,6.0
69751,-6.418539,6.4344435,9.0
35510,3.6087937,-6.0827875,5.0
55744,-8.319835,5.1750474,9.0
33831,-3.3747103,-0.6350588,5.0
244,7.516193,-3.3892431,0.0
30866,5.4937577,-4.0975337,5.0
25195,-9.803353,-6.4639816,4.0
63810,1.9815145,-3.906798,3.0
25336,-9.173094,-2.8750277,4.0
30349,-9.458163,1.4668992,4.0
62364,-9.054686,8.873914,2.0
22358,-1.1400244,-8.617648,3.0
9688,-1.0916053,6.9330387,1.0
11930,-1.2683096,4.9350944,1.0
18792,4.785879,-2.1457176,3.0
32992,-3.4453125,-0.76083356,5.0
52552,-0.22060505,-1.2923024,8.0
64307,-9.002698,-6.940149,4.0
25698,-6.907424,-2.0649462,4.0
25895,-0.22705677,10.357485,4.0
64246,-8.599636,-7.3839197,4.0
9338,2.268984,13.159466,1.0
55721,-7.8922334,-6.8684826,9.0
64167,-6.0150967,-2.473846,4.0
64549,-8.315711,-3.4122381,4.0
18731,-1.9101361,-8.331278,3.0
42456,-13.200772,-0.7355727,7.0
53877,1.2445047,1.5491802,8.0
32743,-2.9003193,-1.0865712,5.0
942,8.834776,-0.60895294,0.0
58629,-6.7562118,4.273459,9.0
51194,-3.1688917,-7.4104114,8.0
58148,-6.3953094,6.5298824,9.0
36076,3.6574345,-8.34453,6.0
28294,-9.352403,1.099013,4.0
18837,1.5456599,-5.233604,3.0
69936,-6.855819,-2.7335205,9.0
13061,4.3267045,11.225461,2.0
60154,8.798252,-4.102856,0.0
9664,-2.6670463,4.8930087,1.0
50065,-9.112224,4.13048,8.0
66442,7.5390377,-5.6559687,6.0
41534,5.403922,-11.255227,6.0
485,11.752181,-2.4048502,0.0
31087,0.10046387,2.701903,5.0
29138,-5.147371,7.4839487,4.0
22371,2.11317,-5.0855417,3.0
37026,4.8403397,-10.9771595,6.0
58480,-6.132354,7.104622,9.0
67611,-12.134317,5.075921,7.0
46438,-5.2625384,0.30633587,7.0
16885,7.703604,7.78817,2.0
13592,4.7261257,7.8192773,2.0
61361,-2.517386,3.9605424,1.0
46328,-5.6685123,0.7420508,7.0
4194,11.172161,-4.7955813,0.0
27149,-9.664923,-2.3408573,4.0
21938,4.830165,-0.8538198,3.0
4001,9.1791,-4.1167874,0.0
58194,-7.430367,5.4205976,9.0
21649,1.9918805,-5.8219,3.0
58064,-7.2519126,5.445686,9.0
42414,-11.113677,1.8920331,7.0
15727,2.2128067,6.8972955,2.0
45776,-9.256878,7.953994,7.0
8814,-0.50739616,6.823985,1.0
8195,-3.122929,2.4868321,1.0
4277,12.157435,-4.470901,0.0
34751,-1.8914618,-3.142823,5.0
26674,-8.471087,-4.094443,4.0
14790,7.901287,6.4487305,2.0
26774,-5.5085893,7.5174117,4.0
64664,-4.9700613,7.685113,4.0
55203,-6.7382607,6.442066,9.0
55889,-7.2384496,-2.4238207,9.0
64298,-7.060229,-2.5537417,4.0
13237,10.197371,6.2793837,2.0
11279,1.8737187,10.099671,1.0
14712,6.70468,8.488688,2.0
58242,-7.58919,3.945548,9.0
65338,0.28645378,-7.3497615,5.0
18244,8.452592,5.731745,2.0
69790,-7.744715,5.1193404,9.0
43600,-11.525492,1.2023406,7.0
22932,0.880118,-4.4794445,3.0
17278,6.6420684,5.972186,2.0
8041,-2.3412511,3.0968852,1.0
23914,0.9668861,-5.051681,3.0
60121,9.613325,-5.160679,0.0
68770,-3.5213501,-4.0380254,8.0
65601,0.39891362,3.6840503,5.0
58152,-7.2597055,-2.9469247,9.0
66211,2.4679675,-11.313954,6.0
46441,-7.1141486,8.180099,7.0
21354,0.6975652,-2.7033262,3.0
8965,-1.3466198,4.798246,1.0
5962,1.6009424,9.5701885,1.0
25983,-10.4139595,-5.386604,4.0
52733,-4.464046,-5.8105736,8.0
2163,11.878044,-3.3381088,0.0
20753,4.7890425,-1.802954,3.0
11909,1.0872782,8.102947,1.0
51092,-5.239994,-3.8807108,8.0
46650,-11.5911045,3.8388557,7.0
42286,-8.397035,7.7388077,7.0
22423,0.9779415,-3.8095574,3.0
17807,9.255831,4.4496036,2.0
29699,-6.998567,-6.076438,4.0
28023,-6.80739,-4.165059,4.0
21780,0.16413061,-5.1586657,3.0
60671,8.556868,-4.050642,0.0
64158,-9.089912,-0.22243236,4.0
63007,9.565997,4.190096,2.0
28609,-9.213143,-0.16472396,4.0
60338,11.206099,-4.2209363,0.0
47855,-11.169022,0.32213953,7.0
44903,-12.90703,-0.2251702,7.0
18687,5.538646,-5.766347,3.0
19697,0.17451048,-2.5862253,3.0
24502,-3.3372762,-4.7851806,3.0
47091,-11.308943,1.9382744,7.0
58976,-5.6303453,1.8378459,9.0
25609,-6.965308,1.5123676,4.0
6734,-2.729766,4.0228553,1.0
13864,8.997462,7.556923,2.0
17849,9.097569,6.9386396,2.0
12874,8.449535,6.5218306,2.0
2999,8.278641,-4.1285124,0.0
7543,-1.8570735,5.71851,1.0
58876,-7.5276475,-3.8661845,9.0
2171,9.732881,-6.1354337,0.0
24801,-6.6614437,-1.2588074,4.0
52221,0.17149481,-0.5200739,8.0
51294,1.4135476,1.3541484,8.0
64597,-9.021421,-6.7119627,4.0
63739,-1.058423,-5.530889,3.0
51996,-4.0246925,7.051042,8.0
37200,5.9027047,-8.23209,6.0
34202,0.7705382,2.9522717,5.0
27694,-4.631774,7.9401846,4.0
6107,1.3148779,9.321995,1.0
29822,-6.5771313,2.6200063,4.0
18904,1.9033899,-5.070417,3.0
55753,-7.0952353,5.5182104,9.0
16487,8.777389,8.10888,2.0
15559,8.167504,6.4515643,2.0
26424,-5.635961,7.190718,4.0
27087,-8.460904,1.2817388,4.0
1242,9.794069,-1.3427337,0.0
22530,1.8707291,-1.91848,3.0
50576,3.1210093,2.659703,8.0
7081,1.346328,6.8180757,1.0
2058,8.801421,-5.44658,0.0
60348,11.104711,-6.4635987,0.0
1390,12.979468,-3.174599,0.0
67056,-5.2687116,1.4502279,7.0
25639,-6.3112564,-5.281689,4.0
15895,-4.495603,3.9426055,2.0
30160,-5.830311,2.4027572,4.0
31535,-3.3306184,-4.942267,5.0
11219,-1.4451985,6.1369896,1.0
8250,1.6471148,9.873871,1.0
49978,-3.2280176,-7.387791,8.0
59241,-4.4748063,8.702065,9.0
51290,3.818072,4.431317,8.0
3463,11.420365,-2.2120712,0.0
48469,2.6245668,-4.5945873,8.0
36172,4.356817,-10.652009,6.0
24098,0.777079,-3.2044826,3.0
48004,-5.4919167,0.87093365,7.0
3247,7.9261613,-4.396544,0.0
17185,10.402093,-0.6792383,2.0
26462,-10.429869,-3.8508615,4.0
27820,-8.231821,1.6031631,4.0
59772,-7.4088793,-2.5461702,9.0
4390,10.81094,-1.8367279,0.0
53116,-0.92781556,-0.6087886,8.0
61705,-1.7378929,5.744248,1.0
67366,-12.34776,-0.048835576,7.0
16907,9.519536,3.3869627,2.0
15157,6.409325,6.7166247,2.0
14170,10.3190365,5.2176456,2.0
1979,11.093731,-2.5252423,0.0
60982,-1.5341194,4.5452604,1.0
51611,-4.169554,8.841283,8.0
66064,3.4220831,-10.339135,6.0
13430,3.4482722,7.0659895,2.0
5664,10.917302,-6.537904,0.0
32074,-5.79573,-3.9293137,5.0
19967,6.1298685,0.41495976,3.0
14206,10.827626,5.2146964,2.0
68974,1.020385,-0.10438666,8.0
46047,-7.349515,7.275806,7.0
59059,-7.3662777,5.171633,9.0
18460,5.1541276,6.4417744,2.0
50604,-1.0213329,-1.3084118,8.0
44157,-9.393093,5.8255057,7.0
58213,-6.79853,6.2110486,9.0
8524,-0.68787503,5.3327785,1.0
22733,1.2040106,-5.016139,3.0
50958,3.2404006,1.0316116,8.0
11856,1.7112621,10.667244,1.0
64047,3.5982766,-1.3657867,3.0
50160,-0.23216335,-7.5748982,8.0
20124,1.9118642,-5.4201875,3.0
46176,-11.535762,5.2031097,7.0
65073,-8.049626,-3.679715,4.0
36192,2.317685,-9.906433,6.0
62022,3.0091076,12.9977,1.0
64362,-8.617419,-2.8116221,4.0
3354,11.312627,-6.227417,0.0
59836,-4.4866905,8.688791,9.0
46537,-9.510961,5.471104,7.0
25962,-10.48601,-4.6358805,4.0
45259,-12.243505,3.9409716,7.0
46840,-6.606459,8.783647,7.0
11364,-1.7463984,4.961362,1.0
23230,6.1403246,2.0258455,3.0
50041,3.8689642,3.0744288,8.0
33118,5.891518,0.05817049,5.0
2274,8.736707,-2.4844093,0.0
28165,-5.2548428,5.6005354,4.0
44596,-10.744286,0.04380533,7.0
4600,11.552211,-4.9983954,0.0
64937,-8.419238,1.4097981,4.0
17012,9.619113,6.0425277,2.0
34607,-2.4854362,-0.40727517,5.0
2925,10.100336,-4.553025,0.0
52806,4.82423,0.94317025,8.0
33360,-0.8387241,-4.0402627,5.0
16357,7.786024,4.11414,2.0
12177,1.4623325,9.6117325,1.0
15472,-4.2252316,3.5107453,2.0
49487,4.7076473,0.84994066,8.0
50128,1.7876294,-7.1209893,8.0
65866,4.7801237,2.76351,5.0
54152,-6.2596307,7.212256,9.0
33902,4.80436,-5.211761,5.0
30704,5.1058407,0.36011684,5.0
16922,3.3310812,7.873117,2.0
180,6.9483805,-4.0743704,0.0
61509,-1.6038529,4.450568,1.0
65517,1.816756,-1.4033778,5.0
62017,-0.35151285,5.301413,1.0
46482,-8.406099,6.336074,7.0
54234,-9.038497,-4.6983137,9.0
36479,5.3897653,-7.950185,6.0
2912,9.677729,-3.5341487,0.0
60135,12.585964,-5.0475917,0.0
41501,5.3610435,-9.821181,6.0
40524,3.5011775,-12.444094,6.0
44986,-11.120055,1.5688225,7.0
22362,2.347169,-0.6687648,3.0
63939,4.9682326,-1.1076632,3.0
36370,7.259805,-0.06537713,6.0
53604,2.9760382,2.4212067,8.0
22531,-0.8082657,-4.967557,3.0
51978,2.347171,1.5486343,8.0
48988,3.684223,3.5668316,8.0
40541,0.48436868,-14.73553,6.0
58278,-8.158011,-6.767679,9.0
62456,7.150618,5.7388034,2.0
369,12.26299,-1.7852514,0.0
22367,2.1116464,-3.1373565,3.0
22696,4.7924933,-2.3264155,3.0
6847,-1.3009142,6.581048,1.0
66751,0.56158274,-13.82865,6.0
51371,-3.5242739,-6.2376122,8.0
56490,-9.325915,-5.174696,9.0
20781,3.5045013,-6.047033,3.0
10359,0.5941572,8.686185,1.0
7837,-1.3658112,6.5045004,1.0
39245,3.4628603,-12.261132,6.0
57410,-7.436526,-3.4204779,9.0
3477,8.621877,-3.9184687,0.0
66070,1.2921467,-13.032353,6.0
38870,3.0140762,-10.451002,6.0
39385,6.907211,-9.102652,6.0
42082,-8.522316,7.43928,7.0
40644,0.44979417,-14.574114,6.0
65225,-1.797812,-4.4314857,5.0
11328,2.1853802,12.635823,1.0
14565,4.9287815,9.814024,2.0
49453,-1.0444276,-1.2393954,8.0
25777,-7.0395403,1.3458589,4.0
8012,-1.8541636,5.667057,1.0
3679,12.2010145,-5.429132,0.0
55615,-10.997471,-1.6154164,9.0
6441,-0.02900803,7.9236493,1.0
66024,1.8170303,0.19614181,5.0
68014,-8.31871,7.9930634,7.0
24619,1.0737064,-4.3338833,3.0
55855,-6.502448,6.1492786,9.0
23496,4.72541,-3.3378675,3.0
65850,0.7612015,4.3390064,5.0
38119,3.4325652,-12.164187,6.0
10693,-2.9275422,2.9013395,1.0
26895,-10.0053,-6.053627,4.0
45269,-0.6647695,7.995655,7.0
2373,9.010532,-4.6608887,0.0
59683,-6.7735724,-5.8408046,9.0
59619,-6.1522136,-0.7119396,9.0
7728,1.2410269,9.6185055,1.0
24257,6.598066,1.5783478,3.0
7088,0.30674735,7.8797107,1.0
39,11.154212,-1.9120847,0.0
51373,-0.79873097,-1.5396235,8.0
54594,-8.27671,4.733887,9.0
38868,2.5335245,-9.596091,6.0
55369,-5.631629,8.643064,9.0
12733,10.045442,6.039892,2.0
2613,8.237482,-2.7984326,0.0
58826,-8.155721,-1.1306204,9.0
3889,11.008484,-1.9539554,0.0
50390,4.289273,1.8181716,8.0
64924,-5.3700366,7.374665,4.0
37507,4.9591694,-9.064528,6.0
69687,-4.7325377,8.462456,9.0
46841,-5.3713765,2.5204039,7.0
1793,9.869736,-5.0563097,0.0
42706,-8.103955,9.479356,7.0
33252,0.24015608,2.7539492,5.0
2594,9.424123,-1.2442427,0.0
10755,1.92556,12.208153,1.0
10349,-3.2752,2.225095,1.0
22232,-0.1278512,-7.9787545,3.0
52200,3.0920072,0.5448057,8.0
25541,-11.44105,-4.4101596,4.0
35588,-2.525421,-0.35890862,5.0
27821,-8.061166,-1.5797869,4.0
61959,0.14484847,7.365036,1.0
4726,11.777699,-1.3610466,0.0
17349,6.1296015,4.3639045,2.0
67397,-2.7999709,4.8819547,7.0
16941,6.634885,5.8971467,2.0
40613,3.4676223,-10.195019,6.0
26367,-9.12239,0.17433456,4.0
10415,0.38728523,11.446202,1.0
28190,-4.9514804,6.0533566,4.0
66538,3.0288332,-12.5441475,6.0
30412,-6.6969943,-1.8417504,4.0
39861,5.491074,-9.452457,6.0
59668,-6.7524323,-5.8321095,9.0
41480,4.318847,-9.763021,6.0
63019,6.789728,7.0106754,2.0
